7 china  [ 104.41195, 117.85887, 0.0 ] 14 [ 104.41195, 117.85887, 0.0 ]
8 people  [ 212.68013, 78.05658, 0.0 ] 0 [ 212.68013, 78.05658, 0.0 ]
8 get  [ 132.90324, 165.02475, 0.0 ] 1 [ 132.90324, 165.02475, 0.0 ]
8 going  [ 171.82132, 124.36359, 0.0 ] 2 [ 171.82132, 124.36359, 0.0 ]
8 president  [ 123.52875, 47.445343, 0.0 ] 3 [ 123.52875, 47.445343, 0.0 ]
8 tax  [ 201.81287, 175.94983, 0.0 ] 4 [ 201.81287, 175.94983, 0.0 ]
8 cut  [ 110.01733, 18.456017, 0.0 ] 5 [ 110.01733, 18.456017, 0.0 ]
8 one  [ 143.1954, 72.15605, 0.0 ] 6 [ 143.1954, 72.15605, 0.0 ]
8 year  [ 107.13553, 142.66734, 0.0 ] 7 [ 107.13553, 142.66734, 0.0 ]
8 job  [ 165.37581, 60.601173, 0.0 ] 8 [ 165.37581, 60.601173, 0.0 ]
8 number  [ 42.087456, 125.350204, 0.0 ] 9 [ 42.087456, 125.350204, 0.0 ]
8 just  [ 94.25931, 165.2898, 0.0 ] 10 [ 94.25931, 165.2898, 0.0 ]
8 plan  [ 212.85448, 47.185528, 0.0 ] 11 [ 212.85448, 47.185528, 0.0 ]
8 government  [ 22.35627, 109.212715, 0.0 ] 12 [ 22.35627, 109.212715, 0.0 ]
8 medicare  [ 61.167862, 17.041172, 0.0 ] 13 [ 61.167862, 17.041172, 0.0 ]
8 state  [ 170.10722, 25.715124, 0.0 ] 14 [ 170.10722, 25.715124, 0.0 ]
9 people  [ 211.03288, 78.2956, 0.0 ] 0 [ 211.03288, 78.2956, 0.0 ]
9 get  [ 122.1671, 173.68793, 0.0 ] 1 [ 122.1671, 173.68793, 0.0 ]
9 year  [ 105.51605, 143.70726, 0.0 ] 2 [ 105.51605, 143.70726, 0.0 ]
9 president  [ 128.16609, 37.702805, 0.0 ] 3 [ 128.16609, 37.702805, 0.0 ]
9 job  [ 150.01149, 65.52311, 0.0 ] 4 [ 150.01149, 65.52311, 0.0 ]
9 going  [ 191.96516, 132.08978, 0.0 ] 5 [ 191.96516, 132.08978, 0.0 ]
9 make  [ 159.83704, 110.32425, 0.0 ] 6 [ 159.83704, 110.32425, 0.0 ]
9 want  [ 211.13892, 56.32578, 0.0 ] 7 [ 211.13892, 56.32578, 0.0 ]
9 one  [ 106.50376, 76.41906, 0.0 ] 8 [ 106.50376, 76.41906, 0.0 ]
9 america  [ 116.29374, 22.595545, 0.0 ] 9 [ 116.29374, 22.595545, 0.0 ]
9 four  [ 192.01689, 161.38583, 0.0 ] 10 [ 192.01689, 161.38583, 0.0 ]
9 percent  [ 37.822464, 138.44514, 0.0 ] 11 [ 37.822464, 138.44514, 0.0 ]
9 last  [ 84.46726, 90.05988, 0.0 ] 12 [ 84.46726, 90.05988, 0.0 ]
9 country  [ 42.3019, 155.77097, 0.0 ] 13 [ 42.3019, 155.77097, 0.0 ]
9 question  [ 216.03961, 161.56145, 0.0 ] 14 [ 216.03961, 161.56145, 0.0 ]
10 going  [ 187.91925, 145.00966, 0.0 ] 0 [ 187.91925, 145.00966, 0.0 ]
10 world  [ 140.83966, 92.488014, 0.0 ] 1 [ 140.83966, 92.488014, 0.0 ]
10 president  [ 118.402855, 44.42463, 0.0 ] 2 [ 118.402855, 44.42463, 0.0 ]
10 make  [ 159.99992, 119.331276, 0.0 ] 3 [ 159.99992, 119.331276, 0.0 ]
10 year  [ 107.32975, 149.03241, 0.0 ] 4 [ 107.32975, 149.03241, 0.0 ]
10 want  [ 201.20412, 58.573433, 0.0 ] 5 [ 201.20412, 58.573433, 0.0 ]
10 people  [ 230.78212, 84.398964, 0.0 ] 6 [ 230.78212, 84.398964, 0.0 ]
10 get  [ 132.31566, 177.70715, 0.0 ] 7 [ 132.31566, 177.70715, 0.0 ]
10 number  [ 33.36149, 131.56924, 0.0 ] 8 [ 33.36149, 131.56924, 0.0 ]
10 america  [ 111.68968, 27.218203, 0.0 ] 9 [ 111.68968, 27.218203, 0.0 ]
10 sure  [ 85.68281, 60.199577, 0.0 ] 10 [ 85.68281, 60.199577, 0.0 ]
10 military  [ 198.95158, 38.385624, 0.0 ] 11 [ 198.95158, 38.385624, 0.0 ]
10 well  [ 184.3562, 177.68657, 0.0 ] 12 [ 184.3562, 177.68657, 0.0 ]
10 see  [ 44.610996, 149.57568, 0.0 ] 13 [ 44.610996, 149.57568, 0.0 ]
10 nation  [ 59.2419, 178.11273, 0.0 ] 14 [ 59.2419, 178.11273, 0.0 ]
